"word_id","french_word","english_word","chinese_gloss","false_friend_meanings","tem4_pdf_page","false_friend_pdf_page","unit","source_code","content_version","review_state"
"LEXI_BRIDGE_FF4-0138","mémoire","memorandum","备忘录; 业务报告; 论文; 回忆录","备忘录","102","122","JOUR 13","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0139","mandat","mandate","委任; 汇票; 授权","授权; 任期","107","118","JOUR 14","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0140","sacré","sacred","神圣的; 该死的（加强/贬义）","神圣的","107","171","JOUR 14","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0141","goutte","gout","水滴; 少量","痛风","107","91","JOUR 14","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0142","col","collar","衣领; 山口; 瓶颈","衣领","107","39","JOUR 14","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0143","original","original","原件; 怪人","原件; 原创的","108","133","JOUR 14","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0144","panneau","panel","镶板; 围栏; 路标; 陷阱","小组; 面板","108","135","JOUR 14","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0145","époque","epoch","时代; 时期; 当时","时代","109","73","JOUR 14","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0146","rouler","roll","滚动; 行进; 旅行; 欺骗","滚动","109","170","JOUR 14","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0147","mouvement","movement","运动; 冲动; 反应; 怒火爆发","运动; 动作","109","126","JOUR 14","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0148","moniteur","monitor","体育教练; 辅导员; 夏令营工作人员","监视器; 班长","111","125","JOUR 15","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0149","résumer","resume","概括; 总结","简历; 继续","111","166","JOUR 15","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0150","serviette","serviette","毛巾; 餐巾; 公文包","餐巾","111","176","JOUR 15","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0151","château","castle","城堡; 宫殿; 乡间大宅; 水塔","城堡","111","36","JOUR 15","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0152","charger","charge","装载; 使负担; 索价; （法律）控告","收费; 冲锋","111","35","JOUR 15","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0153","charge","charge","负担; 职责; 照料; 收费","收费; 指控","112","35","JOUR 15","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0154","contester","contest","争议; 抗议; 反对","比赛","112","46","JOUR 15","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0155","prétendre","pretend","要求; 声称","假装; 声称","113","151","JOUR 15","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0156","impression","impression","印象; 印刷; 错印","印象","113","99","JOUR 15","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0157","confus","confused","困惑的; 尴尬的","困惑的","113","44","JOUR 15","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0158","scène","scene","戏剧场景; 事件发生地点","场景; 现场","114","173","JOUR 15","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0159","demander","demand","询问; 请求; 想知道; 叫牌","要求","115","58","JOUR 15","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0160","fumer","fume","吸烟; 发怒; 施肥","冒烟; 愤怒","115","87","JOUR 15","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0161","pilote","pilot","飞行员; 驾驶员; 船舶引航员; 试验性的; 低价的","飞行员; 领航员; 试验性的","119","144","JOUR 16","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0162","fièvre","fever","发烧; 兴奋","发烧; 狂热","120","80","JOUR 16","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0163","repasser","repass","再经过; 重越; 重考; 熨烫; 再次拜访","重新通过","122","164","JOUR 16","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0164","retirer","retire","拉回; 撤回; 移走; 退休; 退出","退休; 撤退","126","167","JOUR 17","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0165","foyer","foyer","家; 炉边; 俱乐部; 中心; 病灶","剧院前厅","127","86","JOUR 17","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0166","cause","cause","原因; 诉讼案件; 起诉","原因","128","33","JOUR 17","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0167","toile","toil","布料; 亚麻布; 帆布; 背景幕布; 蛛网","辛劳","129","189","JOUR 17","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0168","embarras","embarrassment","困难; 经济拮据; 选择困难; 肠胃不适","尴尬","130","70","JOUR 17","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0169","conduire","conduct","引导; 驾驶; 输送; 行为举止","行为; 指挥","130","43","JOUR 17","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0170","primitif","primitive","原始的; 最初的","原始的; 简陋的","132","152","JOUR 18","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0171","kiosque","kiosk","报刊亭; 花亭; 音乐台; 船舶驾驶室; 潜艇指挥塔; 夏季别墅","自助终端; 售货亭","134","109","JOUR 18","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0172","trafic","traffic","交通运输","交通; 非法买卖","135","190","JOUR 18","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0173","causer","cause","导致; 聊天","导致","135","33","JOUR 18","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0174","tablette","tablet","小桌板; 巧克力块; 搁板","平板电脑; 药片","136","186","JOUR 18","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0175","superbe","superb","极好的; 傲慢的","极好的","136","184","JOUR 18","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0176","province","Provence","省; 外省; 乡下（相对巴黎）","普罗旺斯","137","154","JOUR 18","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0177","traiter","treat","处理; 称呼; 款待; 请客","对待; 治疗","139","191","JOUR 19","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0178","carrière","career","职业生涯; 采石场; 外交部门","职业生涯","139","32","JOUR 19","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0179","former","former","形成; 制造; 塑造; 培养; 教育","以前的","139","85","JOUR 19","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0180","expérience","experience","经验; 实验","经验","140","76","JOUR 19","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0181","saluer","salute","打招呼; 致意; 挥手","敬礼","143","172","JOUR 19","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0182","détacher","detach","分离; 清除污渍","分离","143","61","JOUR 19","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0183","salaire","salary","工资","工资","143","172","JOUR 19","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0184","hardi","hardy","大胆的; 勇敢的","耐寒的; 健壮的","144","95","JOUR 19","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0185","toilette","toilet","梳洗; 穿戴; 女装; 梳妆台; 卫生间","厕所","144","189","JOUR 19","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0186","spectacle","spectacle","演出; 景象; 眼镜（复数）","景象; 眼镜","144","180","JOUR 19","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0187","flatter","flatter","奉承; 取悦; 抚摸","奉承","147","82","JOUR 20","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0188","domaine","domain","领地; 地产; 领域; 国家财产","领域","147","66","JOUR 20","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0189","gomme","gum","树胶; 橡皮擦; 橡胶","树胶; 牙龈","147","91","JOUR 20","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0190","député","deputy","国民议会议员","副职","148","60","JOUR 20","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0191","square","square","带花园的小广场","广场; 正方形","149","181","JOUR 20","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0192","régime","regime","政体; 制度; 一把香蕉; 饮食法","政体; 制度","149","162","JOUR 20","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0193","sain","sane","健康的; 健全的; 安全的","神志清醒的","150","172","JOUR 20","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0194","tester","test","测试; 立遗嘱","测试; 试验","151","188","JOUR 20","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0195","tromper","trump","欺骗; 出错; 消磨时间","王牌; 胜过","151","193","JOUR 20","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0196","complet","complete","完整的; 全满的","完整的","154","41","JOUR 21","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0197","supérieur","superior","较高的; 上层的; 上面的","更好的; 上级的","154","184","JOUR 21","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0198","laborieux","laborious","费力的; 辛苦的; 勤劳的; 劳动阶级的","费力的","155","110","JOUR 21","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0199","vaisselle","vessel","餐具; 洗碗","容器; 船","156","196","JOUR 21","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0200","faveur","favour","恩惠; 偏爱; 保护","赞成; 恩惠","156","80","JOUR 21","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0201","réservoir","reservoir","水箱; 煤气表; 油箱; 鱼塘","水库; 储存库","156","165","JOUR 21","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0202","mineur","miner","矿工; 未成年人; 次要的","矿工","157","123","JOUR 21","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0203","issue","issue","出口; 出路; 紧急出口; 结果","问题; 结果; 发行物","157","107","JOUR 21","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0204","degré","degree","度; 台阶","学位","157","57","JOUR 21","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0205","ordinaire","ordinary","日常惯例; 正常状态; 普通食物","普通的","158","133","JOUR 21","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0206","ventiler","ventilate","通风; 分别估价; 拆分分析","通风","158","198","JOUR 21","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0207","langage","language","特定用语; 技术语言; 日常用语","语言","158","111","JOUR 21","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0208","ponctuel","punctual","守时的; 技术上为局部的、特定的、精确的","守时的","158","148","JOUR 21","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0209","début","debut","开始; 开端; 初次登场","初次亮相","158","54","JOUR 21","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0210","parfum","perfume","香水; 香味; 冰淇淋口味","香水; 香味","159","137","JOUR 21","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0211","objectif","objective","目标; 相机镜头","目标; 客观的","159","130","JOUR 21","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0212","consommer","consume","消费; 饮酒","消费","161","46","JOUR 22","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0213","commander","command","命令; 点餐订购","命令","161","40","JOUR 22","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0214","trésor","treasure","宝藏; 财政部","宝藏","162","192","JOUR 22","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0215","commettre","commit","犯（罪）; 任命; 使入狱; 使陷入风险","犯下; 承诺","162","40","JOUR 22","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0216","concret","concrete","具体的; 现实的","混凝土","162","42","JOUR 22","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0217","isoler","isolate","隔离; 绝缘","隔离","164","107","JOUR 22","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0218","théorie","theory","理论; 队列; 行列","理论","165","188","JOUR 22","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0219","mince","mince","瘦的; 细的","剁碎肉; 细小","165","123","JOUR 22","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0220","retraite","retreat","军事撤退; 军用纹身; 静修地; 退休; 养老金","撤退; 静修","166","167","JOUR 22","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0221","thème","theme","主题; 散文作文","主题","168","188","JOUR 23","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0222","honnête","honest","诚实的; 有礼的; 得体的; 正派的; 公平的","诚实的","168","96","JOUR 23","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0223","combiner","combine","结合; 设法; 耍手段","结合","168","40","JOUR 23","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0224","conférence","conference","会议; 新闻发布会; 讲座","会议","169","43","JOUR 23","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0225","élément","element","要素; 线索; 家具组件; 人","元素","169","69","JOUR 23","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0226","disparaître","disappear","消失; 去世","消失","169","64","JOUR 23","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0227","unique","unique","唯一的; 独生的; 单向的","独特的","171","195","JOUR 23","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0228","garage","garage","车库; 公交车场; 飞机库; 铁路支线","车库","171","88","JOUR 23","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0229","délivrer","deliver","释放; 分娩; 交付; 签发","交付","172","57","JOUR 23","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0230","régulier","regular","规则的; 公平的; 正直的; 笔直的; 现役的","规则的; 经常的","175","163","JOUR 24","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0231","corde","cord","绳子; 乐器弦; 网球拍弦; 声带","绳索","176","47","JOUR 24","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0232","point","point","点; 句点; 针脚; 侧腹痛; 牛排熟度","点; 观点","176","147","JOUR 24","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0233","convenir","convene","适合; 合宜; 同意","召集","177","47","JOUR 24","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0234","rail","rail","铁轨; 轨道; 交通运输","栏杆; 铁路","177","158","JOUR 24","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0235","pair","pair","同等的人; 同等的; 偶数","一对; 配对","178","134","JOUR 24","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0236","volontaire","voluntary","自愿的; 意志坚定的","自愿的","178","200","JOUR 24","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0237","occasion","occasion","机会; 场合; 便宜货; 二手","场合; 机会","179","131","JOUR 24","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0238","retenir","retain","留住; 扣留; 克制; 预订; 雇用","保留; 保持","179","166","JOUR 24","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0239","retracer","retrace","重新描画; 重述; 回忆","追溯; 折返","180","167","JOUR 24","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0240","perfectionner","perfect","改进; 完善","完美的; 使完美","184","141","JOUR 25","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0241","lancer","launch","投掷; 发射; 推出; 发动","发射; 推出","185","111","JOUR 25","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0242","cycle","cycle","周期; 自行车（正式）","自行车","186","52","JOUR 25","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0243","rumeur","rumour","谣言; 低沉噪声","谣言","186","171","JOUR 25","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0244","race","race","品种; 血统","比赛; 种族","186","157","JOUR 25","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0245","revanche","revenge","复仇; 扳回一局; 补偿","复仇","187","167","JOUR 25","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0246","précieux","precious","珍贵的; 宝贵的; 无价的","珍贵的","191","150","JOUR 26","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0247","casserole","casserole","深平底锅","焙盘菜","191","32","JOUR 26","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0248","instance","instance","坚持; 法律程序; 权威; 情况","实例","192","104","JOUR 26","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0249","gourmand","gourmand","贪吃的人; 卷须; 吸盘","美食家","193","91","JOUR 26","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0250","dominer","dominate","支配; 俯瞰; 占优势","支配","193","66","JOUR 26","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0251","hexagone","hexagon","六边形; 法国本土","六边形","193","96","JOUR 26","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0252","éventuel","eventual","可能的; 潜在的","最终的","194","74","JOUR 26","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0253","rester","rest","停留; 保持","休息; 剩余","195","166","JOUR 26","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0254","forcer","force","强迫; 迫使","力量; 强迫","195","83","JOUR 26","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0255","dragon","dragon","龙; 骑兵","龙","196","67","JOUR 26","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0256","violer","violate","违反; 强奸; 非法侵入","违反","198","200","JOUR 27","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0257","interroger","interrogate","提问; 考试; 讯问","审问","198","106","JOUR 27","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0258","imposer","impose","强加; 强迫; 激发敬意; 征税; 使自己被接受","强加; 征税","199","98","JOUR 27","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0259","tourner","turn","转动; 拍摄; 表演","转动; 轮流","199","190","JOUR 27","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0260","choc","shock","碰撞; 敲击; 轻响; 特价","震惊","199","37","JOUR 27","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0261","fondre","founder","融化; 猛扑","失败; 沉没","200","83","JOUR 27","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0262","quartier","quarter","四分之一; 街区; 总部; 身体部位; 仁慈","四分之一; 住处","200","156","JOUR 27","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0263","fort","fort","堡垒; 强项; 严冬; 强壮的人","堡垒","201","85","JOUR 27","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0264","sombre","somber","昏暗的; 忧郁的; 愚蠢透顶的（口语）","阴沉的; 忧郁的","203","179","JOUR 27","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0265","commenter","comment","评论; 解说","评论","203","40","JOUR 27","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0266","or","or","然而; 于是","或者","205","133","JOUR 28","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0267","pardonner","pardon","宽恕; 原谅; 致命","原谅","206","136","JOUR 28","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0268","frais","fresh","新鲜的; 凉爽的; 清脆的","新鲜的","206","86","JOUR 28","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0269","revue","review","检阅; 杂志; 歌舞剧","评论; 复习","207","168","JOUR 28","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0270","supprimer","suppress","删除; 取消; 剥夺; 杀掉（口语）","压制; 镇压","207","184","JOUR 28","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0271","habit","habit","外套; 礼服; 骑装; 僧袍","习惯","207","94","JOUR 28","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0272","représenter","represent","代表; 表演（戏剧）","代表; 表示","208","165","JOUR 28","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0273","encore","encore","仍然; 再次","返场","208","71","JOUR 28","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0274","sympathie","sympathy","好感; 投缘; 温情","同情","209","186","JOUR 28","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
